"","id","min_date","max_date","num_records","lifetime","n_zero","percentage_zero","n_wk_consecutive","ok_zeros","ok_last2m","ok_2years","t_series"
"373","06243201",2016-01-25,2023-03-06,372,371,66,0.17741935483871,306,1,1,1,1
"374","29908406",2016-01-25,2023-03-06,372,371,15,0.0403225806451613,357,1,1,1,1
"375","20539501",2016-02-01,2023-03-06,371,370,44,0.118598382749326,327,1,1,1,1
"376","06254201",2016-02-01,2023-03-06,371,370,35,0.0943396226415094,336,1,1,1,1
"377","20418001",2016-02-01,2023-03-06,371,370,25,0.0673854447439353,346,1,1,1,1
"378","1811749",2016-02-01,2023-03-06,371,370,22,0.0592991913746631,349,1,1,1,1
"379","910616110",2016-02-01,2023-03-06,371,370,16,0.0431266846361186,355,1,1,1,1
"380","20318002",2016-02-01,2023-03-06,371,370,3,0.00808625336927224,368,1,1,1,1
"381","134302",2016-02-08,2023-03-06,370,369,67,0.181081081081081,303,1,1,1,1
"382","06217402",2016-02-08,2023-03-06,370,369,49,0.132432432432432,321,1,1,1,1
"383","123330",2016-02-08,2023-03-06,370,369,44,0.118918918918919,326,1,1,1,1
"384","20518001",2016-02-15,2023-03-06,369,368,66,0.178861788617886,303,1,1,1,1
"385","9134746051",2016-02-15,2023-03-06,369,368,34,0.0921409214092141,335,1,1,1,1
"386","06231201",2016-02-22,2023-03-06,368,367,52,0.141304347826087,316,1,1,1,1
"387","16235590",2016-02-22,2023-03-06,368,367,35,0.0951086956521739,333,1,1,1,1
"388","20017401",2016-02-22,2023-03-06,368,367,26,0.0706521739130435,342,1,1,1,1
"389","26117001",2016-02-22,2023-03-06,368,367,17,0.046195652173913,351,1,1,1,1
"390","29963105",2016-02-22,2023-03-06,368,367,6,0.016304347826087,362,1,1,1,1
"391","123515",2016-02-22,2023-03-06,368,367,2,0.00543478260869565,366,1,1,1,1
"392","117103",2016-02-29,2023-03-06,367,366,65,0.177111716621253,302,1,1,1,1
"393","9134788",2016-02-29,2023-03-06,367,366,59,0.160762942779292,308,1,1,1,1
"394","20020504",2016-02-29,2023-03-06,367,366,48,0.130790190735695,319,1,1,1,1
"395","190652",2016-02-29,2023-03-06,367,366,40,0.108991825613079,327,1,1,1,1
"396","162435",2016-02-29,2023-03-06,367,366,29,0.0790190735694823,338,1,1,1,1
"397","9194552",2016-02-29,2023-03-06,367,366,28,0.0762942779291553,339,1,1,1,1
"398","13413730",2016-02-29,2023-03-06,367,366,11,0.0299727520435967,356,1,1,1,1
"399","26290401",2016-03-07,2023-03-06,366,365,59,0.16120218579235,307,1,1,1,1
"400","9134481",2016-03-07,2023-03-06,366,365,49,0.133879781420765,317,1,1,1,1
"401","03463901",2016-03-07,2023-03-06,366,365,16,0.0437158469945355,350,1,1,1,1
"402","9134665",2016-03-07,2023-03-06,366,365,16,0.0437158469945355,350,1,1,1,1
"403","20321701",2016-03-14,2023-03-06,365,364,69,0.189041095890411,296,1,1,1,1
"404","13454070",2016-03-14,2023-03-06,365,364,66,0.180821917808219,299,1,1,1,1
"405","123155F",2016-03-14,2023-03-06,365,364,61,0.167123287671233,304,1,1,1,1
"406","20538501",2016-03-14,2023-03-06,365,364,46,0.126027397260274,319,1,1,1,1
"407","16118740",2016-03-14,2023-03-06,365,364,39,0.106849315068493,326,1,1,1,1
"408","913425091",2016-03-21,2023-03-06,364,363,72,0.197802197802198,292,1,1,1,1
"409","06184902",2016-03-21,2023-03-06,364,363,70,0.192307692307692,294,1,1,1,1
"410","913480810",2016-03-21,2023-03-06,364,363,67,0.184065934065934,297,1,1,1,1
"411","06116201",2016-03-21,2023-03-06,364,363,60,0.164835164835165,304,1,1,1,1
"412","13474310",2016-03-21,2023-03-06,364,363,36,0.0989010989010989,328,1,1,1,1
"413","13453410",2016-03-28,2023-03-06,363,362,60,0.165289256198347,303,1,1,1,1
"414","07099501",2016-03-28,2023-03-06,363,362,47,0.129476584022039,316,1,1,1,1
"415","06944001",2016-03-28,2023-03-06,363,362,37,0.101928374655647,326,1,1,1,1
"416","06220601",2016-03-28,2023-03-06,363,362,33,0.0909090909090909,330,1,1,1,1
"417","26290402",2016-03-28,2023-03-06,363,362,18,0.0495867768595041,345,1,1,1,1
"418","9134450",2016-03-28,2023-03-06,363,362,6,0.0165289256198347,357,1,1,1,1
"419","29974903",2016-04-04,2023-03-06,362,361,72,0.198895027624309,290,1,1,1,1
"420","123210",2016-04-04,2023-03-06,362,361,46,0.12707182320442,316,1,1,1,1
"421","20522201",2016-04-04,2023-03-06,362,361,33,0.0911602209944751,329,1,1,1,1
"422","9134784",2016-04-11,2023-03-06,361,360,64,0.177285318559557,297,1,1,1,1
"423","13424010",2016-04-18,2023-03-06,360,359,45,0.125,315,1,1,1,1
"424","02418201",2016-05-02,2023-03-06,358,357,60,0.167597765363128,298,1,1,1,1
"425","916119507",2016-05-09,2023-03-06,357,356,21,0.0588235294117647,336,1,1,1,1
"426","112441",2016-05-16,2023-03-06,356,355,46,0.129213483146067,310,1,1,1,1
"427","13474210",2016-05-23,2023-03-06,355,354,56,0.157746478873239,299,1,1,1,1
"428","919400602",2016-05-30,2023-03-06,354,353,53,0.149717514124294,301,1,1,1,1
"429","117440",2016-06-20,2023-03-06,351,350,13,0.037037037037037,338,1,1,1,1
"430","181386",2016-08-08,2023-03-06,344,343,60,0.174418604651163,284,1,1,1,1
"431","913043810",2016-08-08,2023-03-06,344,343,30,0.0872093023255814,314,1,1,1,1
"432","913427210",2016-08-22,2023-03-06,342,341,65,0.190058479532164,277,1,1,1,1
"433","123416",2016-08-22,2023-03-06,342,341,59,0.172514619883041,283,1,1,1,1
"434","1306100310",2016-09-19,2023-03-06,338,337,59,0.174556213017751,279,1,1,1,1
"435","9162292",2016-09-19,2023-03-06,338,337,34,0.100591715976331,304,1,1,1,1
"436","13454030",2016-09-19,2023-03-06,338,337,20,0.0591715976331361,318,1,1,1,1
"437","29919506",2016-10-17,2023-03-06,334,333,22,0.0658682634730539,312,1,1,1,1
"438","20020305",2016-12-12,2023-03-06,326,325,3,0.00920245398773006,323,1,1,1,1
"439","20020303",2016-12-12,2023-03-06,326,325,1,0.00306748466257669,325,1,1,1,1
"440","13462104",2016-12-19,2023-03-06,325,324,22,0.0676923076923077,303,1,1,1,1
"441","20018201",2016-12-19,2023-03-06,325,324,12,0.0369230769230769,313,1,1,1,1
"442","06118201",2016-12-19,2023-03-06,325,324,5,0.0153846153846154,320,1,1,1,1
"443","00618201",2016-12-19,2023-03-06,325,324,3,0.00923076923076923,322,1,1,1,1
"444","20518301",2017-01-02,2023-03-06,323,322,50,0.154798761609907,273,1,1,1,1
"445","21027399",2017-01-02,2023-03-06,323,322,49,0.151702786377709,274,1,1,1,1
"446","13452202",2017-01-02,2023-03-06,323,322,35,0.108359133126935,288,1,1,1,1
"447","29974905",2017-01-02,2023-03-06,323,322,32,0.0990712074303406,291,1,1,1,1
"448","29974906",2017-01-02,2023-03-06,323,322,18,0.0557275541795666,305,1,1,1,1
"449","20518201",2017-01-02,2023-03-06,323,322,3,0.00928792569659443,320,1,1,1,1
"450","29961002",2017-01-09,2023-03-06,322,321,18,0.0559006211180124,304,1,1,1,1
"451","20718201",2017-01-09,2023-03-06,322,321,13,0.0403726708074534,309,1,1,1,1
"452","20020304",2017-01-16,2023-03-06,321,320,52,0.161993769470405,269,1,1,1,1
"453","20718202",2017-01-16,2023-03-06,321,320,48,0.149532710280374,273,1,1,1,1
"454","16110362",2017-01-30,2023-03-06,319,318,60,0.188087774294671,259,1,1,1,1
"455","21027301",2017-01-30,2023-03-06,319,318,56,0.175548589341693,263,1,1,1,1
"456","00618080",2017-01-30,2023-03-06,319,318,50,0.156739811912226,269,1,1,1,1
"457","20511201",2017-01-30,2023-03-06,319,318,47,0.147335423197492,272,1,1,1,1
"458","9134787",2017-02-20,2023-03-06,316,315,58,0.183544303797468,258,1,1,1,1
"459","06218080",2017-02-27,2023-03-06,315,314,44,0.13968253968254,271,1,1,1,1
"460","181540",2017-04-03,2023-03-06,310,309,46,0.148387096774194,264,1,1,1,1
"461","13474010",2017-04-17,2023-03-06,308,307,57,0.185064935064935,251,1,1,1,1
"462","799201500",2017-04-17,2023-03-06,308,307,45,0.146103896103896,263,1,1,1,1
"463","29961001",2017-04-24,2023-03-06,307,306,39,0.127035830618893,268,1,1,1,1
"464","9134250",2017-05-15,2023-03-06,304,303,20,0.0657894736842105,284,1,1,1,1
"465","01744702",2017-05-22,2023-03-06,303,302,59,0.194719471947195,244,1,1,1,1
"466","03944401",2017-05-22,2023-03-06,303,302,44,0.145214521452145,259,1,1,1,1
"467","21027313",2017-06-12,2023-03-06,300,299,16,0.0533333333333333,284,1,1,1,1
"468","21027391",2017-07-31,2023-03-06,293,292,40,0.136518771331058,253,1,1,1,1
"469","29961006",2017-09-04,2023-03-06,288,287,38,0.131944444444444,250,1,1,1,1
"470","29919503",2017-09-18,2023-03-06,286,285,42,0.146853146853147,244,1,1,1,1
"471","29989601",2017-10-09,2023-03-06,283,282,56,0.197879858657244,227,1,1,1,1
"472","081192",2017-12-04,2023-03-06,275,274,4,0.0145454545454545,271,1,1,1,1
"473","21139502",2018-01-01,2023-03-06,271,270,25,0.0922509225092251,246,1,1,1,1
"474","21139501",2018-01-01,2023-03-06,271,270,20,0.0738007380073801,251,1,1,1,1
"475","24210301",2018-01-01,2023-03-06,271,270,9,0.033210332103321,262,1,1,1,1
"476","21112001",2018-01-01,2023-03-06,271,270,3,0.011070110701107,268,1,1,1,1
"477","21110301",2018-01-01,2023-03-06,271,270,0,0,271,1,1,1,1
"478","29989603",2018-01-08,2023-03-06,270,269,34,0.125925925925926,236,1,1,1,1
"479","21110302",2018-01-08,2023-03-06,270,269,29,0.107407407407407,241,1,1,1,1
"480","26247001",2018-01-08,2023-03-06,270,269,18,0.0666666666666667,252,1,1,1,1
"481","09096022",2018-01-08,2023-03-06,270,269,15,0.0555555555555556,255,1,1,1,1
"482","24210301LV",2018-01-08,2023-03-06,270,269,12,0.0444444444444444,258,1,1,1,1
"483","21110301D",2018-01-08,2023-03-06,270,269,3,0.0111111111111111,267,1,1,1,1
"484","21180301",2018-01-08,2023-03-06,270,269,3,0.0111111111111111,267,1,1,1,1
"485","21117001",2018-01-08,2023-03-06,270,269,2,0.00740740740740741,268,1,1,1,1
"486","26121001",2018-01-22,2023-03-06,268,267,48,0.17910447761194,220,1,1,1,1
"487","09096020",2018-01-29,2023-03-06,267,266,30,0.112359550561798,237,1,1,1,1
"488","21120301",2018-01-29,2023-03-06,267,266,1,0.00374531835205993,266,1,1,1,1
"489","21116701",2018-02-05,2023-03-06,266,265,29,0.109022556390977,237,1,1,1,1
"490","21117001NM",2018-02-05,2023-03-06,266,265,3,0.0112781954887218,263,1,1,1,1
"491","29925016",2018-02-12,2023-03-06,265,264,52,0.19622641509434,213,1,1,1,1
"492","29925064",2018-02-12,2023-03-06,265,264,52,0.19622641509434,213,1,1,1,1
"493","26212001D",2018-02-26,2023-03-06,263,262,31,0.11787072243346,232,1,1,1,1
"494","21112001D",2018-03-12,2023-03-06,261,260,10,0.0383141762452107,251,1,1,1,1
"495","913474430",2018-03-26,2023-03-06,259,258,45,0.173745173745174,214,1,1,1,1
"496","24218003",2018-03-26,2023-03-06,259,258,43,0.166023166023166,216,1,1,1,1
"497","21120501",2018-03-26,2023-03-06,259,258,18,0.0694980694980695,241,1,1,1,1
"498","01299601",2018-04-09,2023-03-06,257,256,36,0.140077821011673,221,1,1,1,1
"499","21117409NM",2018-04-23,2023-03-06,255,254,36,0.141176470588235,219,1,1,1,1
"500","20438708",2018-07-09,2023-03-06,244,243,26,0.10655737704918,218,1,1,1,1
"501","21117409",2018-07-23,2023-03-06,242,241,29,0.119834710743802,213,1,1,1,1
"502","26117001NM",2018-10-08,2023-03-06,231,230,17,0.0735930735930736,214,1,1,1,1
"503","21116701NM",2018-10-22,2023-03-06,229,228,23,0.100436681222707,206,1,1,1,1
"504","26117209",2018-10-29,2023-03-06,228,227,28,0.12280701754386,200,1,1,1,1
"505","29955304",2018-10-29,2023-03-06,228,227,19,0.0833333333333333,209,1,1,1,1
"506","966110301",2018-11-19,2023-03-06,225,224,42,0.186666666666667,183,1,1,1,1
"507","20544001NM",2019-01-07,2023-03-06,218,217,37,0.169724770642202,181,1,1,1,1
"508","030335NM",2019-01-07,2023-03-06,218,217,4,0.018348623853211,214,1,1,1,1
"509","134123NM",2019-01-07,2023-03-06,218,217,4,0.018348623853211,214,1,1,1,1
"510","29919505",2019-01-14,2023-03-06,217,216,42,0.193548387096774,175,1,1,1,1
"511","21533301",2019-03-11,2023-03-06,209,208,2,0.00956937799043062,207,1,1,1,1
"512","21544101",2019-03-18,2023-03-06,208,207,1,0.00480769230769231,207,1,1,1,1
"513","24210801",2019-03-25,2023-03-06,207,206,14,0.0676328502415459,193,1,1,1,1
"514","21130501",2019-04-22,2023-03-06,203,202,38,0.187192118226601,165,1,1,1,1
"515","24210801LV",2019-04-22,2023-03-06,203,202,32,0.157635467980296,171,1,1,1,1
"516","24210902",2019-04-22,2023-03-06,203,202,29,0.142857142857143,174,1,1,1,1
"517","913460915NM",2019-05-13,2023-03-06,200,199,9,0.045,191,1,1,1,1
"518","21599002",2019-05-20,2023-03-06,199,198,14,0.0703517587939698,185,1,1,1,1
"519","24284001NM",2019-07-15,2023-03-06,191,190,0,0,191,1,1,1,1
"520","29963916",2019-08-26,2023-03-06,185,184,36,0.194594594594595,149,1,1,1,1
"521","24210201",2019-08-26,2023-03-06,185,184,19,0.102702702702703,166,1,1,1,1
"522","20522301NM",2019-09-09,2023-03-06,183,182,20,0.109289617486339,163,1,1,1,1
"523","29963109LV",2019-10-21,2023-03-06,177,176,16,0.0903954802259887,161,1,1,1,1
"524","24284001AC",2019-12-09,2023-03-06,170,169,2,0.0117647058823529,168,1,1,1,1
"525","24217601",2019-12-16,2023-03-06,169,168,27,0.159763313609467,142,1,1,1,1
"526","20263901NM",2019-12-23,2023-03-06,168,167,11,0.0654761904761905,157,1,1,1,1
"527","21110301OR",2019-12-30,2023-03-06,167,166,14,0.0838323353293413,153,1,1,1,1
"528","21110301OM",2019-12-30,2023-03-06,167,166,12,0.0718562874251497,155,1,1,1,1
"529","21110301KM",2019-12-30,2023-03-06,167,166,11,0.0658682634730539,156,1,1,1,1
"530","21110301BM",2019-12-30,2023-03-06,167,166,9,0.0538922155688623,158,1,1,1,1
"531","24210901",2019-12-30,2023-03-06,167,166,7,0.0419161676646707,160,1,1,1,1
"532","21180301NM",2019-12-30,2023-03-06,167,166,4,0.0239520958083832,163,1,1,1,1
"533","21112001NM",2019-12-30,2023-03-06,167,166,3,0.0179640718562874,164,1,1,1,1
"534","24284001BM",2019-12-30,2023-03-06,167,166,3,0.0179640718562874,164,1,1,1,1
"535","21120301NM",2019-12-30,2023-03-06,167,166,1,0.00598802395209581,166,1,1,1,1
"536","26290301NM",2019-12-30,2023-03-06,167,166,1,0.00598802395209581,166,1,1,1,1
"537","21110301NM",2019-12-30,2023-03-06,167,166,0,0,167,1,1,1,1
"538","26290301OM",2020-01-06,2023-03-06,166,165,21,0.126506024096386,145,1,1,1,1
"539","20010301BM",2020-01-06,2023-03-06,166,165,18,0.108433734939759,148,1,1,1,1
"540","20210301NM",2020-01-06,2023-03-06,166,165,6,0.036144578313253,160,1,1,1,1
"541","24284001",2020-01-06,2023-03-06,166,165,3,0.0180722891566265,163,1,1,1,1
"542","21639301",2020-01-06,2023-03-06,166,165,0,0,166,1,1,1,1
"543","26230701NM",2020-01-13,2023-03-06,165,164,0,0,165,1,1,1,1
"544","910618020",2020-01-20,2023-03-06,164,163,18,0.109756097560976,146,1,1,1,1
"545","24284001OM",2020-01-27,2023-03-06,163,162,0,0,163,1,1,1,1
"546","13413730NM",2020-02-03,2023-03-06,162,161,24,0.148148148148148,138,1,1,1,1
"547","80500101",2020-02-10,2023-03-06,161,160,27,0.167701863354037,134,1,1,1,1
"548","26247001NM",2020-02-17,2023-03-06,160,159,26,0.1625,134,1,1,1,1
"549","21710301",2020-02-17,2023-03-06,160,159,1,0.00625,159,1,1,1,1
"550","00612301NM",2020-03-23,2023-03-06,155,154,11,0.0709677419354839,144,1,1,1,1
"551","00610101NM",2020-03-30,2023-03-06,154,153,7,0.0454545454545455,147,1,1,1,1
"552","21139501NM",2020-03-30,2023-03-06,154,153,6,0.038961038961039,148,1,1,1,1
"553","26238701NM",2020-03-30,2023-03-06,154,153,5,0.0324675324675325,149,1,1,1,1
"554","26290301BM",2020-04-06,2023-03-06,153,152,7,0.0457516339869281,146,1,1,1,1
"555","21712001",2020-04-06,2023-03-06,153,152,4,0.0261437908496732,149,1,1,1,1
"556","21717001",2020-04-06,2023-03-06,153,152,3,0.0196078431372549,150,1,1,1,1
"557","24284001OR",2020-04-06,2023-03-06,153,152,2,0.0130718954248366,151,1,1,1,1
"558","06248702",2020-04-13,2023-03-06,152,151,28,0.184210526315789,124,1,1,1,1
"559","1950010126",2020-04-13,2023-03-06,152,151,25,0.164473684210526,127,1,1,1,1
"560","24284001LV",2020-04-13,2023-03-06,152,151,4,0.0263157894736842,148,1,1,1,1
"561","29963109",2020-04-20,2023-03-06,151,150,8,0.0529801324503311,143,1,1,1,1
"562","03411601NM",2020-04-20,2023-03-06,151,150,7,0.0463576158940397,144,1,1,1,1
"563","21716701",2020-04-20,2023-03-06,151,150,1,0.00662251655629139,150,1,1,1,1
"564","21110302NM",2020-05-04,2023-03-06,149,148,17,0.114093959731544,132,1,1,1,1
"565","21616409",2020-05-04,2023-03-06,149,148,14,0.0939597315436242,135,1,1,1,1
"566","00610101AC",2020-05-04,2023-03-06,149,148,13,0.087248322147651,136,1,1,1,1
"567","03043401",2020-05-04,2023-03-06,149,148,12,0.0805369127516778,137,1,1,1,1
"568","21710401",2020-05-04,2023-03-06,149,148,9,0.0604026845637584,140,1,1,1,1
"569","24284001LM",2020-05-04,2023-03-06,149,148,7,0.0469798657718121,142,1,1,1,1
"570","21720301",2020-05-04,2023-03-06,149,148,5,0.0335570469798658,144,1,1,1,1
"571","21739301",2020-05-04,2023-03-06,149,148,3,0.0201342281879195,146,1,1,1,1
"572","39210301",2020-05-11,2023-03-06,148,147,23,0.155405405405405,125,1,1,1,1
"573","06212001NM",2020-05-11,2023-03-06,148,147,13,0.0878378378378378,135,1,1,1,1
"574","21616401",2020-05-11,2023-03-06,148,147,9,0.0608108108108108,139,1,1,1,1
"575","00739502NM",2020-05-25,2023-03-06,146,145,29,0.198630136986301,117,1,1,1,1
"576","18138503",2020-05-25,2023-03-06,146,145,13,0.089041095890411,133,1,1,1,1
"577","26290301AC",2020-05-25,2023-03-06,146,145,12,0.0821917808219178,134,1,1,1,1
"578","21712301",2020-05-25,2023-03-06,146,145,6,0.0410958904109589,140,1,1,1,1
"579","20010301NM",2020-06-01,2023-03-06,145,144,5,0.0344827586206897,140,1,1,1,1
"580","21110301AC",2020-06-01,2023-03-06,145,144,3,0.0206896551724138,142,1,1,1,1
"581","21719101",2020-06-15,2023-03-06,143,142,13,0.0909090909090909,130,1,1,1,1
"582","21644710",2020-06-29,2023-03-06,141,140,1,0.00709219858156028,140,1,1,1,1
"583","21644010",2020-06-29,2023-03-06,141,140,0,0,141,1,1,1,1
"584","21810301",2020-07-06,2023-03-06,140,139,4,0.0285714285714286,136,1,1,1,1
"585","21517010",2020-07-20,2023-03-06,138,137,1,0.0072463768115942,137,1,1,1,1
"586","21617010",2020-08-03,2023-03-06,136,135,2,0.0147058823529412,134,1,1,1,1
"587","21516710",2020-08-03,2023-03-06,136,135,1,0.00735294117647059,135,1,1,1,1
"588","20548601NM",2020-08-10,2023-03-06,135,134,23,0.17037037037037,112,1,1,1,1
"589","06254201OM",2020-08-10,2023-03-06,135,134,21,0.155555555555556,114,1,1,1,1
"590","26230801NM",2020-08-10,2023-03-06,135,134,16,0.118518518518519,119,1,1,1,1
"591","21610410",2020-08-17,2023-03-06,134,133,16,0.119402985074627,118,1,1,1,1
"592","21616710",2020-08-17,2023-03-06,134,133,2,0.0149253731343284,132,1,1,1,1
"593","03453420OR",2020-08-24,2023-03-06,133,132,10,0.075187969924812,123,1,1,1,1
"594","21510310",2020-08-24,2023-03-06,133,132,1,0.0075187969924812,132,1,1,1,1
"595","21610310",2020-08-24,2023-03-06,133,132,1,0.0075187969924812,132,1,1,1,1
"596","24210301LM",2020-09-14,2023-03-06,130,129,18,0.138461538461538,112,1,1,1,1
"597","24284002NM",2020-09-14,2023-03-06,130,129,7,0.0538461538461538,123,1,1,1,1
"598","21619110",2020-09-21,2023-03-06,129,128,6,0.0465116279069767,123,1,1,1,1
"599","49286299",2020-10-05,2023-03-06,127,126,3,0.0236220472440945,124,1,1,1,1
"600","21512010",2020-10-12,2023-03-06,126,125,1,0.00793650793650794,125,1,1,1,1
"601","21612010",2020-10-12,2023-03-06,126,125,1,0.00793650793650794,125,1,1,1,1
"602","21510310D",2020-10-19,2023-03-06,125,124,4,0.032,121,1,1,1,1
"603","29963111",2020-10-26,2023-03-06,124,123,9,0.0725806451612903,115,1,1,1,1
"604","21812001",2020-11-02,2023-03-06,123,122,10,0.0813008130081301,113,1,1,1,1
"605","134315001",2020-11-16,2023-03-06,121,120,1,0.00826446280991736,120,1,1,1,1
"606","21642010",2021-01-04,2023-03-06,114,113,2,0.0175438596491228,112,1,1,1,1
